Date,ret,rv,vix,nfci
2013-02-12,0.0015940011376045504,8.688886006605718e-06,12.64,-0.648
2013-02-13,0.0005920877747911391,1.646446648255437e-05,12.98,-0.648
2013-02-14,0.0006904332650528033,1.7849621669530295e-05,12.66,-0.648
2013-02-15,-0.0010456277960129157,2.1677517103151557e-05,12.46,-0.65
2013-02-19,0.007309694441360648,6.075477946894439e-06,12.31,-0.65
2013-02-20,-0.01248171143000576,2.2236351577932506e-05,14.68,-0.65
2013-02-21,-0.006323005465665332,3.202216009323946e-05,15.22,-0.65
2013-02-22,0.008734213386774492,8.905289357004866e-06,14.17,-0.651
2013-02-25,-0.01847927558477469,0.00018593315447764264,18.99,-0.651
2013-02-26,0.006090876862567818,2.9567668605482428e-05,16.87,-0.651
2013-02-27,0.012645699119019582,7.79552282554628e-05,14.73,-0.651
2013-02-28,-0.0008644534614576926,2.5332672698051337e-05,15.51,-0.651
2013-03-01,0.0023211594495267107,7.298029169922156e-05,15.36,-0.651
2013-03-04,0.004600126548350403,2.8345800763887484e-05,14.01,-0.651
2013-03-05,0.009520551872499894,3.5881307430660143e-05,13.48,-0.651
2013-03-06,0.0010839250554139923,1.0270749865643508e-05,13.53,-0.651
2013-03-07,0.0018148436172067406,2.643934240146136e-06,13.06,-0.651
2013-03-08,0.004471128712954631,1.1274981065551244e-05,12.59,-0.653
2013-03-11,0.003243818865874104,1.2370178313816361e-05,11.56,-0.653
2013-03-12,-0.00240614539680184,1.2857634817527745e-05,12.27,-0.653
2013-03-13,0.0013131891571704912,1.30824923086752e-05,11.83,-0.653
2013-03-14,0.005587352158972436,3.872925716215385e-06,11.3,-0.653
2013-03-15,-0.0016197737499892284,1.176548626190526e-05,11.3,-0.656
2013-03-18,-0.005525570335024099,3.846958500726758e-05,13.36,-0.656
2013-03-19,-0.0024254697268757397,7.054658156406313e-05,14.39,-0.656
2013-03-20,0.006675163815817342,1.8929501615475453e-05,12.67,-0.656
2013-03-21,-0.00831692375600479,2.1040599846661195e-05,13.99,-0.656
2013-03-22,0.0071486438032994926,9.721394429860349e-06,13.57,-0.659
2013-03-25,-0.0033456293009468396,6.78575790524248e-05,13.74,-0.659
2013-03-26,0.0077549631946354225,7.737069880070172e-06,12.77,-0.659
2013-03-27,-0.0005885230525652929,3.038064434533679e-05,13.15,-0.659
2013-03-28,0.004048463396191693,1.0952934679983721e-05,12.7,-0.659
2013-04-01,-0.004483616865356588,2.2163774285559027e-05,13.58,-0.659
2013-04-02,0.005158933898854023,1.6570406221848953e-05,12.78,-0.659
2013-04-03,-0.010602133218841736,5.298269524774977e-05,14.21,-0.659
2013-04-04,0.00404027901273718,1.4635347477658122e-05,13.89,-0.659
2013-04-05,-0.004304145168907425,8.016571375314365e-05,13.92,-0.672
2013-04-08,0.006282958765271296,2.775786425269521e-05,13.19,-0.672
2013-04-09,0.0035380658065768955,2.947075552574175e-05,12.84,-0.672
2013-04-10,0.012115443329548725,2.7266515433961293e-05,12.36,-0.672
2013-04-11,0.003545956179577203,1.9808694356574158e-05,12.24,-0.672
2013-04-12,-0.0028407983185489982,3.227098285179285e-05,12.06,-0.682
2013-04-15,-0.02323412455036511,6.254554432778175e-05,17.27,-0.682
2013-04-16,0.014205840828064531,3.0104832979353904e-05,13.96,-0.682
2013-04-17,-0.014431313685983937,0.00011569933152354395,16.51,-0.682
2013-04-18,-0.006723555969544215,5.298461750474567e-05,17.56,-0.682
2013-04-19,0.008808989051054539,2.6788652602835637e-05,14.97,-0.693
2013-04-22,0.00465079821542691,5.3814232625900026e-05,14.39,-0.693
2013-04-23,0.010365312805553195,1.7595299307789582e-05,13.48,-0.693
2013-04-24,6.340170072505202e-06,1.0390720935475034e-05,13.61,-0.693
2013-04-25,0.0040266145649914264,3.138271729547104e-05,13.62,-0.693
2013-04-26,-0.001843811801517603,1.2191306223880753e-05,13.61,-0.705
2013-04-29,0.007160315369406867,2.1069252478251076e-05,13.71,-0.705
2013-04-30,0.0024818174185821107,2.17589845426539e-05,13.52,-0.705
2013-05-01,-0.009351472649563597,1.8702171135564776e-05,14.49,-0.705
2013-05-02,0.009364003810320654,1.5966048893669877e-05,13.59,-0.705
2013-05-03,0.010479563948170068,4.177113777078867e-05,12.85,-0.715
2013-05-06,0.0019059611284841793,4.490128376175744e-06,12.66,-0.715
2013-05-07,0.005216639159836944,6.382999725573656e-06,12.83,-0.715
2013-05-08,0.004130538866697009,1.2564421005927649e-05,12.66,-0.715
2013-05-09,-0.0036939180287731688,2.1499766030808805e-05,13.13,-0.715
2013-05-10,0.00431234377158507,1.1668311518541625e-05,12.59,-0.72
2013-05-13,4.288844886968235e-05,1.5705753817320962e-05,12.55,-0.72
2013-05-14,0.010091066969150297,1.6364410498675844e-05,12.77,-0.72
2013-05-15,0.005101103490210868,2.693344695758007e-05,12.81,-0.72
2013-05-16,-0.0050223319854110215,1.775494259383371e-05,13.07,-0.72
2013-05-17,0.01024741198656276,9.309657383934684e-06,12.45,-0.717
2013-05-20,-0.0007078684047074901,1.5559946632627623e-05,13.02,-0.717
2013-05-21,0.0017209046830028996,2.5769494146781216e-05,13.37,-0.717
2013-05-22,-0.008308074265778842,0.0002363561780374427,13.82,-0.717
2013-05-23,-0.0029281151046065546,7.346846722303992e-05,14.07,-0.717
2013-05-24,-0.0005515174989882965,2.959020147900887e-05,13.99,-0.708
2013-05-28,0.00632096210916,7.638167130755657e-05,14.48,-0.708
2013-05-29,-0.007072936243165628,4.068895788574535e-05,14.83,-0.708
2013-05-30,0.0036636251143127296,2.834887222334088e-05,14.53,-0.708
2013-05-31,-0.014410576921856766,8.189151307141553e-05,16.3,-0.691
2013-06-03,0.005918439859741831,4.789730357219498e-05,16.28,-0.691
2013-06-04,-0.005526048005605411,8.554912289698564e-05,16.27,-0.691
2013-06-05,-0.01387555454392242,3.443691733970129e-05,17.5,-0.691
2013-06-06,0.008454454144231072,8.808136033582971e-05,16.63,-0.691
2013-06-07,0.012749914526945183,2.1030334919184827e-05,15.14,-0.672
2013-06-10,-0.00034687360363694353,1.595663685399434e-05,15.44,-0.672
2013-06-11,-0.010205264184820706,3.2947471479503925e-05,17.07,-0.672
2013-06-12,-0.008404776908051304,9.141711287699654e-05,18.59,-0.672
2013-06-13,0.014676069097359523,9.857463909771286e-05,16.41,-0.672
2013-06-14,-0.005902401062458651,4.19954381307505e-05,17.15,-0.653
2013-06-17,0.007538875562715042,3.8443594369337044e-05,16.8,-0.653
2013-06-18,0.007760963428783185,1.7654534302279667e-05,16.61,-0.653
2013-06-19,-0.01394830132848135,2.764578337906066e-05,16.64,-0.653
2013-06-20,-0.025328424392299098,0.0001167890139977501,20.49,-0.653
2013-06-21,0.002666219053526042,8.93023484827047e-05,18.9,-0.637
2013-06-24,-0.012219368959627275,0.00012513198086834142,20.11,-0.637
2013-06-25,0.009452456559302824,3.8444348117811914e-05,18.47,-0.637
2013-06-26,0.009544789666189324,2.3152114307234445e-05,17.21,-0.637
2013-06-27,0.006180691300296637,2.8879437433022373e-05,16.86,-0.637
2013-06-28,-0.004298788980467982,3.9292433278081764e-05,16.86,-0.63
2013-07-01,0.005389199609390438,5.009873166305831e-05,16.37,-0.63
2013-07-02,-0.0005450566900506715,5.8598585551344605e-05,16.44,-0.63
2013-07-03,0.0008237078945754206,3.761936098672596e-05,16.2,-0.63
2013-07-05,0.01015004570322553,3.154247157808609e-05,14.89,-0.63
2013-07-08,0.005237805213836211,1.4785368219128187e-05,14.78,-0.63
2013-07-09,0.007203661934862993,1.0797243298184063e-05,14.35,-0.63
2013-07-10,0.00018157596462842207,1.9108832238435346e-05,14.21,-0.63
2013-07-11,0.01346321276535356,2.3316442148727995e-05,14.01,-0.63
2013-07-12,0.0030817302206287422,7.657920671166454e-06,13.84,-0.637
2013-07-15,0.0013739351515562603,6.595012151238763e-06,13.79,-0.637
2013-07-16,-0.003715655417707353,1.943129735227735e-05,14.42,-0.637
2013-07-17,0.0027702066483987764,7.042425484938107e-06,13.78,-0.637
2013-07-18,0.005020341712006271,1.617665557405249e-05,13.77,-0.637
2013-07-19,0.0016087555796460151,6.480605085410937e-06,12.54,-0.649
2013-07-22,0.0020309625424266287,8.221764502037086e-06,12.29,-0.649
2013-07-23,-0.001853653868336913,7.766883926467716e-06,12.66,-0.649
2013-07-24,-0.003818502729718176,2.9898847150535672e-05,13.18,-0.649
2013-07-25,0.002553209985189042,1.7350675527559446e-05,12.97,-0.649
2013-07-26,0.0008279514379090358,4.1580832519784e-05,12.72,-0.661
2013-07-29,-0.0037430341753674767,1.1055243559513934e-05,13.39,-0.661
2013-07-30,0.00037374708533377543,1.9837254261872997e-05,13.39,-0.661
2013-07-31,-0.00013641851599821564,3.1236048194507627e-05,13.45,-0.661
2013-08-01,0.012462588230416571,1.8069704762760628e-05,12.94,-0.661
2013-08-02,0.0016391140879470356,1.2210076491392369e-05,11.98,-0.669
2013-08-05,-0.0014809308775634022,5.459116413146731e-06,11.84,-0.669
2013-08-06,-0.005739472830554426,1.7588774508573048e-05,12.72,-0.669
2013-08-07,-0.0038131256619413634,1.6299272708203016e-05,12.98,-0.669
2013-08-08,0.0038779210740464976,2.196101329163475e-05,12.73,-0.669
2013-08-09,-0.0035763480414265914,2.8384840231551265e-05,13.41,-0.673
2013-08-12,-0.0011535858605249416,1.1471391601424789e-05,12.81,-0.673
2013-08-13,0.0027722100072677947,3.36012038967688e-05,12.31,-0.673
2013-08-14,-0.005190063227857422,1.024861118547996e-05,13.04,-0.673
2013-08-15,-0.01438456494796192,3.299107038881386e-05,14.73,-0.673
2013-08-16,-0.0033100676234782966,1.7885682854586175e-05,14.37,-0.672
2013-08-19,-0.00591777795715398,2.0610122913268374e-05,15.1,-0.672
2013-08-20,0.003813913098371202,2.5830606287726487e-05,14.91,-0.672
2013-08-21,-0.005796369467346629,4.7953600663079876e-05,15.94,-0.672
2013-08-22,0.008582441743413938,1.844331501458379e-05,14.76,-0.672
2013-08-23,0.003939241910212665,1.6500942192916404e-05,13.98,-0.668
2013-08-26,-0.004047839230057804,2.5009223502892623e-05,14.99,-0.668
2013-08-27,-0.016001539229184125,3.2712414663189034e-05,16.77,-0.668
2013-08-28,0.0027438773089691892,3.1971612994593544e-05,16.49,-0.668
2013-08-29,0.00196147664909585,4.176250979477409e-05,16.81,-0.668
2013-08-30,-0.0031793671926347855,2.204069983245333e-05,17.01,-0.665
2013-09-03,0.004155575226959307,5.7557250719234055e-05,16.61,-0.665
2013-09-04,0.008084187928560027,4.007112941409777e-05,15.88,-0.665
2013-09-05,0.0012091315394675561,6.3262467368484295e-06,15.77,-0.665
2013-09-06,5.442965978197378e-05,0.00010656776124479806,15.85,-0.663
2013-09-09,0.009943282138970666,1.283520982681297e-05,15.63,-0.663
2013-09-10,0.00731894048480175,3.4941588213436675e-06,14.53,-0.663
2013-09-11,0.0030476346138188504,1.0278830479614342e-05,13.82,-0.663
2013-09-12,-0.0033861418278018363,6.732083924351867e-06,14.29,-0.663
2013-09-13,0.002711001653103118,6.277292106445963e-06,14.16,-0.665
2013-09-16,0.005677008295821295,2.5752006843162037e-05,14.38,-0.665
2013-09-17,0.0042088695965523115,3.882781833426328e-06,14.53,-0.665
2013-09-18,0.01210412155841567,9.253128239260997e-05,13.59,-0.665
2013-09-19,-0.0018446541484813395,1.2433552009645951e-05,13.16,-0.665
2013-09-20,-0.007243053962847412,2.468833184238361e-05,13.12,-0.67
2013-09-23,-0.004730758941951407,2.3176312701716066e-05,14.31,-0.67
2013-09-24,-0.0026005214977313784,2.4408885175342144e-05,14.08,-0.67
2013-09-25,-0.0027432251543784147,1.307674934570344e-05,14.01,-0.67
2013-09-26,0.0034793658479985723,1.7126891965420044e-05,14.06,-0.67
2013-09-27,-0.004082121663444127,1.0448734528613242e-05,15.46,-0.677
2013-09-30,-0.0060474799811904845,2.2196640424270604e-05,16.6,-0.677
2013-10-01,0.007966724683406312,1.5265103698717535e-05,15.54,-0.677
2013-10-02,-0.0006668918703409688,3.163481961444445e-05,16.6,-0.677
2013-10-03,-0.00901997250055242,6.00451265147391e-05,17.67,-0.677
2013-10-04,0.007028466704283254,1.8942059128884863e-05,16.74,-0.687
2013-10-07,-0.008542747536819384,1.0810457343838483e-05,19.41,-0.687
2013-10-08,-0.012408749931083207,2.525584735052574e-05,20.34,-0.687
2013-10-09,0.0005737417306050929,4.6713645837671054e-05,19.6,-0.687
2013-10-10,0.02159562288283645,4.059369234300729e-05,16.48,-0.687
2013-10-11,0.006266595617328008,1.902759792554879e-05,15.72,-0.699
2013-10-14,0.004066441145288202,4.764471365909952e-05,16.07,-0.699
2013-10-15,-0.007088789613758806,2.5705136656170983e-05,18.66,-0.699
2013-10-16,0.013732804307132085,1.8790484116457054e-05,14.71,-0.699
2013-10-17,0.006721314413737467,4.1044359328060235e-05,13.48,-0.699
2013-10-18,0.0065274054636228485,7.3986206826075895e-06,13.04,-0.713
2013-10-21,9.173220960434492e-05,8.29451346701721e-06,13.16,-0.713
2013-10-22,0.005721116239627122,1.841425606659028e-05,13.33,-0.713
2013-10-23,-0.004735753240036722,1.8332233967287788e-05,13.42,-0.713
2013-10-24,0.0032528385443555408,8.975469371703613e-06,13.2,-0.713
2013-10-25,0.004385214392774728,7.0389155550415e-06,13.09,-0.727
2013-10-28,0.0013288165192371082,7.734285547785122e-06,13.31,-0.727
2013-10-29,0.005568661214094384,3.3677652791992587e-06,13.41,-0.727
2013-10-30,-0.004887849694569901,4.1892065279932465e-05,13.65,-0.727
2013-10-31,-0.0038467705679376962,2.0825490732827588e-05,13.75,-0.727
2013-11-01,0.0028992144122090835,2.6101463866551344e-05,13.28,-0.739
2013-11-04,0.00356419937809882,5.822305296339246e-06,12.93,-0.739
2013-11-05,-0.002809530848340458,1.9564851204716e-05,13.27,-0.739
2013-11-06,0.0042564687122874645,1.021127500081155e-05,12.67,-0.739
2013-11-07,-0.013270435999594987,6.011003647129478e-05,13.91,-0.739
2013-11-08,0.013338208792264439,2.486702562641671e-05,12.9,-0.749
2013-11-11,0.0007226700649729523,4.524568142220502e-06,12.53,-0.749
2013-11-12,-0.0023732054456200302,1.4012490416350557e-05,12.82,-0.749
2013-11-13,0.008062752720499056,3.452144035489583e-05,12.52,-0.749
2013-11-14,0.004825596820451139,1.2558957859285394e-05,12.37,-0.749
2013-11-15,0.00421314627388103,2.0902513830363433e-06,12.19,-0.758
2013-11-18,-0.0037050524235047178,2.5490549125040335e-05,13.1,-0.758
2013-11-19,-0.0020450552776010156,1.7137129790085525e-05,13.39,-0.758
2013-11-20,-0.003642235996161425,4.543228202548928e-05,13.4,-0.758
2013-11-21,0.008095705420756438,1.0686913510728253e-05,12.66,-0.758
2013-11-22,0.004949190500028955,9.0825153038221e-06,12.26,-0.765
2013-11-25,-0.001264140787239576,6.926454577318156e-06,12.79,-0.765
2013-11-26,0.00014979323550345924,8.983688984405427e-06,12.81,-0.765
2013-11-27,0.002481998677461128,2.973021944174662e-06,12.98,-0.765
2013-11-29,-0.0007859984571165768,1.3016176065071448e-05,13.7,-0.77
2013-12-02,-0.0027227235347160317,1.623989176320803e-05,14.23,-0.77
2013-12-03,-0.003197955991893764,2.0384764015002725e-05,14.55,-0.77
2013-12-04,-0.0013043434697870282,6.69601781306877e-05,14.7,-0.77
2013-12-05,-0.004349015813080115,6.610752836707686e-06,15.08,-0.77
2013-12-06,0.011175194876876127,1.4896658010359803e-05,13.79,-0.774
2013-12-09,0.0018154512479506835,3.7570030976306494e-06,13.49,-0.774
2013-12-10,-0.0031847248956573537,4.092719926867364e-06,13.91,-0.774
2013-12-11,-0.011381397674607108,3.082971461771126e-05,15.42,-0.774
2013-12-12,-0.003777688379155819,1.3440338697646572e-05,15.54,-0.774
2013-12-13,-0.00010141528650642329,1.0497949582839733e-05,15.76,-0.777
2013-12-16,0.006300152129396608,2.411558470781339e-05,16.03,-0.777
2013-12-17,-0.003105805936371553,1.124482890327137e-05,16.21,-0.777
2013-12-18,0.016510906009174597,0.00018788431955540924,13.8,-0.777
2013-12-19,-0.0005800974283936,1.3878498354335e-05,14.15,-0.777
2013-12-20,0.004807155440690103,2.022215417210183e-05,13.79,-0.778
2013-12-23,0.005304028886206069,4.0129424947270875e-06,13.04,-0.778
2013-12-24,0.0029115043043068667,9.530204592790832e-07,12.48,-0.778
2013-12-26,0.004734304621131891,3.4848119678206817e-06,12.33,-0.778
2013-12-27,-0.0003366410106071527,3.520865489871696e-06,12.46,-0.779
2013-12-30,-0.00017926996201467205,2.0021514928429675e-06,13.56,-0.779
2013-12-31,0.003951856349111438,3.5017174045372322e-06,13.72,-0.779
2014-01-02,-0.008901413016629611,2.665193292546474e-05,14.23,-0.779
2014-01-03,-0.0003330205201601544,1.1951670618336375e-05,13.76,-0.777
2014-01-06,-0.00251492725375968,2.337424116169099e-05,13.55,-0.777
2014-01-07,0.006063345375391549,9.611700573804492e-06,12.92,-0.777
2014-01-08,-0.00021223150345139885,1.1005740237130316e-05,12.87,-0.777
2014-01-09,0.0003482485435144511,2.438452313330144e-05,12.89,-0.777
2014-01-10,0.0023040304904551334,1.6404481423913458e-05,12.14,-0.774
2014-01-13,-0.01265596645879441,6.04166574041268e-05,13.28,-0.774
2014-01-14,0.01075987611993412,1.2420195124806334e-05,12.28,-0.774
2014-01-15,0.005152889134683036,8.616964806456156e-06,12.28,-0.774
2014-01-16,-0.0013480284864257897,8.194759343623958e-06,12.53,-0.774
2014-01-17,-0.0039027803200157862,1.3762443079843233e-05,12.44,-0.77
2014-01-21,0.0027699122428179734,4.143140547084575e-05,12.87,-0.77
2014-01-22,0.0005747000497677845,5.274116577414636e-06,12.84,-0.77
2014-01-23,-0.008929324764570978,5.1754180819385445e-05,13.77,-0.77
2014-01-24,-0.02109642142734014,4.6744946694421625e-05,18.14,-0.766
2014-01-27,-0.0048882218533394806,7.293565664394284e-05,17.42,-0.766
2014-01-28,0.006121875622431716,2.148090066163691e-05,15.8,-0.766
2014-01-29,-0.01026170390849579,3.028287951424396e-05,17.35,-0.766
2014-01-30,0.011204044372218114,3.787984842386651e-05,17.29,-0.766
2014-01-31,-0.006486290214249735,6.519549071251216e-05,18.41,-0.763
2014-02-03,-0.023096604704487156,0.00012156382366993997,21.44,-0.763
2014-02-04,0.007612043683081993,1.989840614279263e-05,19.11,-0.763
2014-02-05,-0.0020302824086568805,5.1944623799210396e-05,19.95,-0.763
2014-02-06,0.01236305445337571,1.9461469575619513e-05,17.23,-0.763
2014-02-07,0.013214193504296645,2.2492406213137225e-05,15.29,-0.764
2014-02-10,0.0015680048032544747,8.613381114775615e-06,15.26,-0.764
2014-02-11,0.011001375944254654,3.7558267854405026e-05,14.51,-0.764
2014-02-12,-0.00026929864772107237,1.6787264285904603e-05,14.3,-0.764
2014-02-13,0.005793211978776469,4.057151384277124e-05,14.14,-0.764
2014-02-14,0.004797689385548587,2.6473014119949268e-05,13.57,-0.768
2014-02-18,0.001157803392558776,8.792873823410377e-06,13.87,-0.768
2014-02-19,-0.006545861773195938,5.047850433090625e-05,15.5,-0.768
2014-02-20,0.006013341826934138,3.6560266437558894e-05,14.79,-0.768
2014-02-21,-0.001920566673181412,1.370555595119925e-05,14.68,-0.772
2014-02-24,0.006167455552331447,5.708143814999497e-05,14.23,-0.772
2014-02-25,-0.0013485906767742861,2.2995341635628644e-05,13.67,-0.772
2014-02-26,2.1699742124958732e-05,2.1033455705719606e-05,14.35,-0.772
2014-02-27,0.004935881408416165,1.63379257281309e-05,14.04,-0.772
2014-02-28,0.0027788242813375774,5.730681422305119e-05,14.0,-0.777
2014-03-03,-0.007405866200454803,6.315535892076095e-05,16.0,-0.777
2014-03-04,0.015152322676142305,3.715489929708995e-05,14.1,-0.777
2014-03-05,-5.335274966444814e-05,4.17697841321937e-06,13.89,-0.777
2014-03-06,0.001716933496856754,7.644268752331909e-06,14.21,-0.777
2014-03-07,0.0005379445771156455,2.3994162996668664e-05,14.11,-0.78
2014-03-10,-0.00046335364121929956,1.6674256557664826e-05,14.2,-0.78
2014-03-11,-0.005095096975215263,3.617279403464223e-05,14.8,-0.78
2014-03-12,0.00030512432320950467,2.7819640904278832e-05,14.47,-0.78
2014-03-13,-0.011770091695883167,9.556455304266565e-05,16.22,-0.78
2014-03-14,-0.0028257664174455854,2.2538035412565292e-05,17.82,-0.78
2014-03-17,0.009567717695039057,2.6401440431786443e-05,15.64,-0.78
2014-03-18,0.007193682245473454,1.1890570210546843e-05,14.52,-0.78
2014-03-19,-0.00615052509673486,6.698845297554331e-05,15.12,-0.78
2014-03-20,0.006022334087521841,3.542202571732157e-05,14.52,-0.78
2014-03-21,-0.0029369801166092557,5.2826880544572775e-05,15.0,-0.779
2014-03-24,-0.00487658095936272,6.905345439325087e-05,15.09,-0.779
2014-03-25,0.004394270848822046,3.223251796665993e-05,14.02,-0.779
2014-03-26,-0.007024936954875827,5.493175701114178e-05,14.93,-0.779
2014-03-27,-0.0019018913439774465,2.5359941022077937e-05,14.62,-0.779
2014-03-28,0.004629489243409779,3.329767517782266e-05,14.41,-0.776
2014-03-31,0.00789287138479633,1.7530189113909794e-05,13.88,-0.776
2014-04-01,0.007014688044213457,5.358250702505871e-06,13.1,-0.776
2014-04-02,0.002849263831839366,1.034247616764391e-05,13.09,-0.776
2014-04-03,-0.001127085213011192,1.6669678519421115e-05,13.37,-0.776
2014-04-04,-0.012616542925314,9.432909394242378e-05,13.96,-0.774
2014-04-07,-0.010808312332149406,3.409569106407822e-05,15.57,-0.774
2014-04-08,0.003743537980176903,3.997345271659219e-05,14.89,-0.774
2014-04-09,0.010859039341966081,1.542774423098071e-05,13.82,-0.774
2014-04-10,-0.021105967737387488,8.015602429622249e-05,15.89,-0.774
2014-04-11,-0.00953205973989757,3.83993926320661e-05,17.03,-0.772
2014-04-14,0.008183708150740543,3.283891068887533e-05,16.11,-0.772
2014-04-15,0.0067345795177038426,9.957691407201827e-05,15.61,-0.772
2014-04-16,0.010433867948766107,8.787614077211165e-06,14.18,-0.772
2014-04-17,0.0013629237070942324,2.2922972349553517e-05,13.36,-0.772
2014-04-21,0.0037680156555719435,6.760351564563521e-06,13.25,-0.772
2014-04-22,0.00408378899612849,1.61541077513813e-05,13.19,-0.772
2014-04-23,-0.0022157668625224503,3.1483088855897127e-06,13.27,-0.772
2014-04-24,0.0017154882753311895,2.5868175199065393e-05,13.32,-0.772
2014-04-25,-0.008129344743501576,2.3855446322015273e-05,14.06,-0.769
2014-04-28,0.003230811162501901,9.814610797314978e-05,13.97,-0.769
2014-04-29,0.004749460504633873,7.438390895042144e-06,13.71,-0.769
2014-04-30,0.002987549802701217,1.7039090994676533e-05,13.41,-0.769
2014-05-01,-0.00014327174433237388,1.5635228575733457e-05,13.25,-0.769
2014-05-02,-0.0013493550298715462,2.1280423442749028e-05,12.91,-0.77
2014-05-05,0.0018694675823400786,4.692642423936703e-05,13.29,-0.77
2014-05-06,-0.009029031461991188,8.242641982898692e-06,13.8,-0.77
2014-05-07,0.005600754871033509,4.1559651470084184e-05,13.4,-0.77
2014-05-08,-0.001374569232786449,5.0861526964979987e-05,13.43,-0.77
2014-05-09,0.0015183231948787679,1.7887463406694308e-05,12.92,-0.773
2014-05-12,0.009626256172316161,1.1067325926405372e-05,12.23,-0.773
2014-05-13,0.00042166878828275856,5.122868640895819e-06,12.13,-0.773
2014-05-14,-0.00471208956501723,1.0061652582106003e-05,12.17,-0.773
2014-05-15,-0.009405904183934943,6.187904993878941e-05,13.17,-0.773
2014-05-16,0.003739962819000908,2.0971292147647904e-05,12.44,-0.777
2014-05-19,0.003837414189703736,1.8369401679793397e-05,12.42,-0.777
2014-05-20,-0.006519604608542728,2.390137716555074e-05,12.96,-0.777
2014-05-21,0.00808334054774651,1.0205646700927145e-05,11.91,-0.777
2014-05-22,0.002359444194714122,1.4738358335444586e-05,12.03,-0.777
2014-05-23,0.004239392917884999,3.1760875997486268e-06,11.36,-0.784
2014-05-27,0.005969950211528463,4.087892704740296e-06,11.51,-0.784
2014-05-28,-0.001114692750058488,6.600728812191443e-06,11.68,-0.784
2014-05-29,0.0053527586573611785,4.850209351821234e-06,11.57,-0.784
2014-05-30,0.0018419804431015763,6.306906980017176e-06,11.4,-0.79
2014-06-02,0.0007275613640587153,1.3154505355546489e-05,11.58,-0.79
2014-06-03,-0.00037928846953505513,5.195377385046858e-06,11.87,-0.79
2014-06-04,0.0018898766063628614,1.1173137624983629e-05,12.08,-0.79
2014-06-05,0.006504082119662691,3.266299171144672e-05,11.68,-0.79
2014-06-06,0.004617083548019707,1.4839864822222585e-06,10.73,-0.793
2014-06-09,0.0009383308564867576,8.70587351783112e-06,11.15,-0.793
2014-06-10,-0.0002460138818793922,5.078386167101511e-06,10.99,-0.793
2014-06-11,-0.003543311151666728,8.348793774811552e-06,11.6,-0.793
2014-06-12,-0.007114139088909788,2.318959747584516e-05,12.56,-0.793
2014-06-13,0.0031296591990708222,9.396223096818955e-06,12.18,-0.793
2014-06-16,0.0008363553307866312,1.309712123571482e-05,12.65,-0.793
2014-06-17,0.002170212444888797,1.1273538780358702e-05,12.06,-0.793
2014-06-18,0.007689243160729831,2.4196752851429127e-05,10.61,-0.793
2014-06-19,0.0012766632951644041,7.173025537652257e-06,10.62,-0.793
2014-06-20,0.0017285634956767382,2.331732130578312e-06,10.85,-0.79
2014-06-23,-0.00013247285289885724,3.0477784043280473e-06,10.98,-0.79
2014-06-24,-0.006456106498617942,3.675738347713704e-05,12.13,-0.79
2014-06-25,0.004885557422717568,1.2654295437227914e-05,11.59,-0.79
2014-06-26,-0.0011795794276396876,2.9591450776229415e-05,11.63,-0.79
2014-06-27,0.001909045238083884,9.320017248750905e-06,11.26,-0.783
2014-06-30,-0.00037232599700143254,4.679435825857296e-06,11.57,-0.783
2014-07-01,0.006655572896822726,2.203673232275491e-05,11.15,-0.783
2014-07-02,0.0006585960751230857,1.903920015080526e-06,10.82,-0.783
2014-07-03,0.005464550227672227,3.0165043061105293e-06,10.32,-0.783
2014-07-07,-0.0039312390543235765,6.881720558371969e-06,11.33,-0.783
2014-07-08,-0.007073762181680543,2.100295718028277e-05,11.98,-0.783
2014-07-09,0.004633516553258943,4.60228465107516e-06,11.65,-0.783
2014-07-10,-0.0041396283244736765,3.707891461133299e-05,12.59,-0.783
2014-07-11,0.0014698419980474497,1.0264452717378661e-05,12.08,-0.762
2014-07-14,0.004831860726996595,7.595622794226004e-06,11.82,-0.762
2014-07-15,-0.0019339645679457007,3.6227741000552493e-05,11.96,-0.762
2014-07-16,0.004192285009448682,6.036520343490531e-06,11.0,-0.762
2014-07-17,-0.01190460592747744,4.200575590608459e-05,14.54,-0.762
2014-07-18,0.010212608899671238,1.923827842166283e-05,12.06,-0.75
2014-07-21,-0.002322946423904959,1.494597598928337e-05,12.81,-0.75
2014-07-22,0.005003611167300193,8.168483279863025e-06,12.24,-0.75
2014-07-23,0.0017529007770127336,5.565899094445794e-06,11.52,-0.75
2014-07-24,0.00048803681255105147,3.9642923488613945e-06,11.84,-0.75
2014-07-25,-0.00486094604610976,9.498557738101418e-06,12.69,-0.739
2014-07-28,0.00028811339355350185,2.5855989979764783e-05,12.56,-0.739
2014-07-29,-0.004538068413713958,1.8326797756757504e-05,13.28,-0.739
2014-07-30,6.0910919409629116e-05,3.398776050765342e-05,13.33,-0.739
2014-07-31,-0.020201932155229585,3.5608275425479585e-05,16.95,-0.739
2014-08-01,-0.00286321623129826,5.702901512051596e-05,17.03,-0.73
2014-08-04,0.00716331444964613,4.7369046059269415e-05,15.12,-0.73
2014-08-05,-0.009732679197336225,4.170079969620728e-05,16.87,-0.73
2014-08-06,1.563842636009838e-05,3.584745264829782e-05,16.37,-0.73
2014-08-07,-0.0055721154467329725,6.004677899982263e-05,16.66,-0.73
